Hello! Welcome to the world of QE Quality Control! Minimum area for a real peak: 40000. RT flexibility: 1. Blank can be this fraction of a sample: 10. S/N ratio: 5. Parts per million flexibility: 6. Processed on: 2020-09-04 14:10:15. 
"","Replicate.Name","Precursor.Ion.Name","Retention.Time","Area","Background","Height","Mass.Error.PPM","SNFlag","ppmFlag","areaminFlag","RT_ref","RTFlag","Blank.Area","Poo.Name","Fraction","BlankFlag","Flags","QC_area"
"235","170124_Smp_Vesicle9312_1","Oxalic Acid",14.17,6837855,0,"516938",-6.6,NA,"ppmFlag",NA,14.4325,NA,9382667,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC","BlankFlag","ppmFlag, BlankFlag",NA
"236","170124_Smp_Vesicle9312_2","Oxalic Acid",14.13,8406205,0,"708484",-6.4,NA,"ppmFlag",NA,14.4325,NA,9382667,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC","BlankFlag","ppmFlag, BlankFlag",NA
"237","170124_Smp_Vesicle9312_3","Oxalic Acid",14.05,7514493,0,"558904",-6.1,NA,"ppmFlag",NA,14.4325,NA,9382667,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC","BlankFlag","ppmFlag, BlankFlag",NA
"238","170124_Smp_Vesicle9313_1","Oxalic Acid",14.22,6217887,0,"315575",-5.8,NA,NA,NA,14.4325,NA,9382667,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC","BlankFlag","BlankFlag",NA
"239","170124_Smp_Vesicle9313_2","Oxalic Acid",14.14,6137584,0,"319258",-6.3,NA,"ppmFlag",NA,14.4325,NA,9382667,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC","BlankFlag","ppmFlag, BlankFlag",NA
"240","170124_Smp_Vesicle9313_3","Oxalic Acid",14.21,6641061,0,"403790",-6.3,NA,"ppmFlag",NA,14.4325,NA,9382667,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC","BlankFlag","ppmFlag, BlankFlag",NA
"241","170124_Smp_Pro9312_A","Phosphoglyceric Acid",21.08,33112,0,"27399",0.2,NA,NA,"areaminFlag",19.4175,"RTFlag",0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"areaminFlag, RTFlag, ",NA
"242","170124_Smp_Pro9312_B","Phosphoglyceric Acid",20.78,32459,0,"17943",0.2,NA,NA,"areaminFlag",19.4175,"RTFlag",0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"areaminFlag, RTFlag, ",NA
"243","170124_Smp_Pro9312_C","Phosphoglyceric Acid",21.04,936120,0,"50969",0,NA,NA,NA,19.4175,"RTFlag",0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"RTFlag, ",NA
"244","170124_Smp_Pro9313_A","Phosphoglyceric Acid",20.24,79059624,0,"721066",0.1,NA,NA,NA,19.4175,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",79059624
"245","170124_Smp_Pro9313_B","Phosphoglyceric Acid",20.83,60138884,0,"589661",0.3,NA,NA,NA,19.4175,"RTFlag",0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"RTFlag, ",NA
"246","170124_Smp_Pro9313_C","Phosphoglyceric Acid",20.69,24009274,0,"324719",-0.1,NA,NA,NA,19.4175,"RTFlag",0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"RTFlag, ",NA
"247","170124_Smp_Vesicle9312_1","Phosphoglyceric Acid",0.03,74404,0,"32306",-7,NA,"ppmFlag",NA,19.4175,"RTFlag",387189,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","ppmFlag, RTFlag, BlankFlag",NA
"248","170124_Smp_Vesicle9312_2","Phosphoglyceric Acid",NA,NA,NA,"#N/A",NA,NA,NA,NA,19.4175,NA,387189,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC",NA,"",NA
"249","170124_Smp_Vesicle9312_3","Phosphoglyceric Acid",0.06,109044,0,"32908",-6,NA,NA,NA,19.4175,"RTFlag",387189,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","RTFlag, BlankFlag",NA
"250","170124_Smp_Vesicle9313_1","Phosphoglyceric Acid",NA,NA,NA,"#N/A",NA,NA,NA,NA,19.4175,NA,387189,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC",NA,"",NA
"251","170124_Smp_Vesicle9313_2","Phosphoglyceric Acid",0.04,76072,0,"34984",-7.2,NA,"ppmFlag",NA,19.4175,"RTFlag",387189,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","ppmFlag, RTFlag, BlankFlag",NA
"252","170124_Smp_Vesicle9313_3","Phosphoglyceric Acid",0.03,118660,0,"31887",-6.7,NA,"ppmFlag",NA,19.4175,"RTFlag",387189,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","ppmFlag, RTFlag, BlankFlag",NA
"253","170124_Smp_Pro9312_A","Ribose 5 phosphate",13.03,7887742,0,"243749",2,NA,NA,NA,13.0475,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",7887742
"254","170124_Smp_Pro9312_B","Ribose 5 phosphate",12.96,8711308,0,"260718",2.2,NA,NA,NA,13.0475,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",8711308
"255","170124_Smp_Pro9312_C","Ribose 5 phosphate",12.98,4775786,0,"149955",1.9,NA,NA,NA,13.0475,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",4775786
"256","170124_Smp_Pro9313_A","Ribose 5 phosphate",12.98,1140389,0,"68858",1.5,NA,NA,NA,13.0475,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",1140389
"257","170124_Smp_Pro9313_B","Ribose 5 phosphate",13.05,591565,0,"54363",1.4,NA,NA,NA,13.0475,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",591565
"258","170124_Smp_Pro9313_C","Ribose 5 phosphate",13.05,84257,0,"24755",1,NA,NA,NA,13.0475,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",84257
"259","170124_Smp_Vesicle9312_1","Ribose 5 phosphate",NA,NA,NA,"#N/A",NA,NA,NA,NA,13.0475,NA,12957,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC",NA,"",NA
"260","170124_Smp_Vesicle9312_2","Ribose 5 phosphate",NA,NA,NA,"#N/A",NA,NA,NA,NA,13.0475,NA,12957,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC",NA,"",NA
"261","170124_Smp_Vesicle9312_3","Ribose 5 phosphate",NA,NA,NA,"#N/A",NA,NA,NA,NA,13.0475,NA,12957,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC",NA,"",NA
"262","170124_Smp_Vesicle9313_1","Ribose 5 phosphate",NA,NA,NA,"#N/A",NA,NA,NA,NA,13.0475,NA,12957,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC",NA,"",NA
"263","170124_Smp_Vesicle9313_2","Ribose 5 phosphate",NA,NA,NA,"#N/A",NA,NA,NA,NA,13.0475,NA,12957,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC",NA,"",NA
"264","170124_Smp_Vesicle9313_3","Ribose 5 phosphate",NA,NA,NA,"#N/A",NA,NA,NA,NA,13.0475,NA,12957,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC",NA,"",NA
"265","170124_Smp_Pro9312_A","Salicylic Acid",2.35,771817,90699,"113884",-2.6,NA,NA,NA,2.28,NA,1510849,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC","BlankFlag","BlankFlag",NA
"266","170124_Smp_Pro9312_B","Salicylic Acid",2.35,653380,164226,"117755",-2.3,"SNFlag",NA,NA,2.28,NA,1510849,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"267","170124_Smp_Pro9312_C","Salicylic Acid",2.35,977522,0,"144684",-2.8,NA,NA,NA,2.28,NA,1510849,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC","BlankFlag","BlankFlag",NA
"268","170124_Smp_Pro9313_A","Salicylic Acid",2.37,1146324,0,"142091",-2.4,NA,NA,NA,2.28,NA,1510849,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC","BlankFlag","BlankFlag",NA
"269","170124_Smp_Pro9313_B","Salicylic Acid",2.35,814337,0,"127339",-2.9,NA,NA,NA,2.28,NA,1510849,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC","BlankFlag","BlankFlag",NA
"270","170124_Smp_Pro9313_C","Salicylic Acid",2.34,785454,59860,"118777",-2.8,NA,NA,NA,2.28,NA,1510849,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC","BlankFlag","BlankFlag",NA
"271","170124_Smp_Vesicle9312_1","Salicylic Acid",2.27,715097,0,"94456",-2.5,NA,NA,NA,2.28,NA,10297419,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC","BlankFlag","BlankFlag",NA
"272","170124_Smp_Vesicle9312_2","Salicylic Acid",2.24,1687769,0,"224990",-2.7,NA,NA,NA,2.28,NA,10297419,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC","BlankFlag","BlankFlag",NA
"273","170124_Smp_Vesicle9312_3","Salicylic Acid",2.24,688708,0,"84727",-2.6,NA,NA,NA,2.28,NA,10297419,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC","BlankFlag","BlankFlag",NA
"274","170124_Smp_Vesicle9313_1","Salicylic Acid",2.27,790882,214730,"124850",-2.7,"SNFlag",NA,NA,2.28,NA,10297419,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"275","170124_Smp_Vesicle9313_2","Salicylic Acid",2.26,1146118,0,"155200",-2.4,NA,NA,NA,2.28,NA,10297419,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC","BlankFlag","BlankFlag",NA
"276","170124_Smp_Vesicle9313_3","Salicylic Acid",2.24,1217907,54919,"199919",-2.7,NA,NA,NA,2.28,NA,10297419,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC","BlankFlag","BlankFlag",NA
"277","170124_Smp_Pro9312_A","Sucrose",11.8,1454329728,9811492,"139724224",2.8,NA,NA,NA,12.4475,NA,1275521,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",1454329728
"278","170124_Smp_Pro9312_B","Sucrose",11.81,1925153536,22027234,"180773264",2.8,NA,NA,NA,12.4475,NA,1275521,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",1925153536
"279","170124_Smp_Pro9312_C","Sucrose",11.8,1949077248,13139674,"181698192",2.8,NA,NA,NA,12.4475,NA,1275521,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",1949077248
"280","170124_Smp_Pro9313_A","Sucrose",11.8,4296403968,41806956,"373732672",2.3,NA,NA,NA,12.4475,NA,1275521,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",4296403968
"281","170124_Smp_Pro9313_B","Sucrose",11.84,3299756800,28052396,"270521856",2.5,NA,NA,NA,12.4475,NA,1275521,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",3299756800
"282","170124_Smp_Pro9313_C","Sucrose",11.82,1863275520,21322296,"165023552",2.5,NA,NA,NA,12.4475,NA,1275521,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",1863275520
"283","170124_Smp_Vesicle9312_1","Sucrose",12.68,2328720,0,"179735",5.5,NA,NA,NA,12.4475,NA,1083127,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","BlankFlag",NA
"284","170124_Smp_Vesicle9312_2","Sucrose",12.6,1294893,1360127,"108936",5.1,"SNFlag",NA,NA,12.4475,NA,1083127,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"285","170124_Smp_Vesicle9312_3","Sucrose",12.62,5504261,0,"321813",4.9,NA,NA,NA,12.4475,NA,1083127,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","BlankFlag",NA
"286","170124_Smp_Vesicle9313_1","Sucrose",11.8,808579,0,"96586",7.2,NA,"ppmFlag",NA,12.4475,NA,1083127,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","ppmFlag, BlankFlag",NA
"287","170124_Smp_Vesicle9313_2","Sucrose",11.87,815518,0,"58575",8,NA,"ppmFlag",NA,12.4475,NA,1083127,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","ppmFlag, BlankFlag",NA
"288","170124_Smp_Vesicle9313_3","Sucrose",11.79,803252,0,"65862",7.5,NA,"ppmFlag",NA,12.4475,NA,1083127,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","ppmFlag, BlankFlag",NA
"289","170124_Smp_Pro9312_A","Sulfoacetic Acid",14.05,6020048,0,"561681",-3.1,NA,NA,NA,13.83,NA,15980,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC",NA,"",6020048
"290","170124_Smp_Pro9312_B","Sulfoacetic Acid",14.13,6895714,0,"453113",-2.9,NA,NA,NA,13.83,NA,15980,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC",NA,"",6895714
"291","170124_Smp_Pro9312_C","Sulfoacetic Acid",14.1,5429732,0,"492053",-3.1,NA,NA,NA,13.83,NA,15980,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC",NA,"",5429732
"292","170124_Smp_Pro9313_A","Sulfoacetic Acid",14.05,5549439,0,"459224",-2.9,NA,NA,NA,13.83,NA,15980,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC",NA,"",5549439
"293","170124_Smp_Pro9313_B","Sulfoacetic Acid",14.09,5205770,0,"477481",-2.9,NA,NA,NA,13.83,NA,15980,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC",NA,"",5205770
"294","170124_Smp_Pro9313_C","Sulfoacetic Acid",14.07,4520862,0,"399554",-3.1,NA,NA,NA,13.83,NA,15980,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC",NA,"",4520862
"295","170124_Smp_Vesicle9312_1","Sulfoacetic Acid",13.85,3244796,0,"476624",-2.9,NA,NA,NA,13.83,NA,2649921,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","BlankFlag",NA
"296","170124_Smp_Vesicle9312_2","Sulfoacetic Acid",13.83,1669960,0,"182871",-2.3,NA,NA,NA,13.83,NA,2649921,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","BlankFlag",NA
"297","170124_Smp_Vesicle9312_3","Sulfoacetic Acid",13.8,2734455,0,"351888",-2.4,NA,NA,NA,13.83,NA,2649921,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","BlankFlag",NA
"298","170124_Smp_Vesicle9313_1","Sulfoacetic Acid",13.86,802231,0,"130058",-2.5,NA,NA,NA,13.83,NA,2649921,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","BlankFlag",NA
"299","170124_Smp_Vesicle9313_2","Sulfoacetic Acid",13.8,1717844,0,"140033",-2.7,NA,NA,NA,13.83,NA,2649921,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","BlankFlag",NA
"300","170124_Smp_Vesicle9313_3","Sulfoacetic Acid",13.85,557448,433278,"99646",-2.8,"SNFlag",NA,NA,13.83,NA,2649921,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"301","170124_Smp_Pro9312_A","Thymidine",3.28,1517880,5969082,"110809",7.8,"SNFlag","ppmFlag",NA,3.46,NA,6451943,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, ppmFlag, BlankFlag",NA
"302","170124_Smp_Pro9312_B","Thymidine",3.39,421884,9187600,"59951",8,"SNFlag","ppmFlag",NA,3.46,NA,6451943,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, ppmFlag, BlankFlag",NA
"303","170124_Smp_Pro9312_C","Thymidine",3.18,272017,1395665,"69219",7.6,"SNFlag","ppmFlag",NA,3.46,NA,6451943,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, ppmFlag, BlankFlag",NA
"304","170124_Smp_Pro9313_A","Thymidine",3.34,2933746,5349906,"196517",7.7,"SNFlag","ppmFlag",NA,3.46,NA,6451943,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, ppmFlag, BlankFlag",NA
"305","170124_Smp_Pro9313_B","Thymidine",3.64,4318279,6208289,"157361",7.8,"SNFlag","ppmFlag",NA,3.46,NA,6451943,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, ppmFlag, BlankFlag",NA
"306","170124_Smp_Pro9313_C","Thymidine",3.38,1194047,5651995,"127105",7.8,"SNFlag","ppmFlag",NA,3.46,NA,6451943,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, ppmFlag, BlankFlag",NA
"307","170124_Smp_Vesicle9312_1","Thymidine",3.51,885962,1487923,"62028",7.7,"SNFlag","ppmFlag",NA,3.46,NA,2990302,NA,"HILIC","BlankFlag","SNFlag, ppmFlag, BlankFlag",NA
"308","170124_Smp_Vesicle9312_2","Thymidine",2.73,2245834,4674089,"120019",7.5,"SNFlag","ppmFlag",NA,3.46,NA,2990302,NA,"HILIC","BlankFlag","SNFlag, ppmFlag, BlankFlag",NA
"309","170124_Smp_Vesicle9312_3","Thymidine",2.93,3689192,2168259,"125822",7.6,"SNFlag","ppmFlag",NA,3.46,NA,2990302,NA,"HILIC","BlankFlag","SNFlag, ppmFlag, BlankFlag",NA
"310","170124_Smp_Vesicle9313_1","Thymidine",3.53,243080,1940538,"56834",7.6,"SNFlag","ppmFlag",NA,3.46,NA,2990302,NA,"HILIC","BlankFlag","SNFlag, ppmFlag, BlankFlag",NA
"311","170124_Smp_Vesicle9313_2","Thymidine",3.22,795592,1961850,"55195",7.8,"SNFlag","ppmFlag",NA,3.46,NA,2990302,NA,"HILIC","BlankFlag","SNFlag, ppmFlag, BlankFlag",NA
"312","170124_Smp_Vesicle9313_3","Thymidine",2.71,865976,2582428,"93621",7.8,"SNFlag","ppmFlag",NA,3.46,NA,2990302,NA,"HILIC","BlankFlag","SNFlag, ppmFlag, BlankFlag",NA
"313","170124_Smp_Pro9312_A","Thymine",2.75,18493506,41924016,"702548",-3.6,"SNFlag",NA,NA,3.5125,NA,19653914,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"314","170124_Smp_Pro9312_B","Thymine",2.68,17959778,128687840,"592657",-3.4,"SNFlag",NA,NA,3.5125,NA,19653914,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"315","170124_Smp_Pro9312_C","Thymine",2.67,8042683,41491792,"507727",-3.6,"SNFlag",NA,NA,3.5125,NA,19653914,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"316","170124_Smp_Pro9313_A","Thymine",2.67,14237177,43613760,"783076",-3.7,"SNFlag",NA,NA,3.5125,NA,19653914,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"317","170124_Smp_Pro9313_B","Thymine",2.73,13544703,61438960,"553038",-3.6,"SNFlag",NA,NA,3.5125,NA,19653914,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"318","170124_Smp_Pro9313_C","Thymine",2.71,16102024,82184504,"644850",-3.9,"SNFlag",NA,NA,3.5125,NA,19653914,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"319","170124_Smp_Vesicle9312_1","Thymine",2.78,10765369,30282474,"515246",-3.8,"SNFlag",NA,NA,3.5125,NA,33906312,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"320","170124_Smp_Vesicle9312_2","Thymine",3.06,10867506,29237646,"405371",-3.9,"SNFlag",NA,NA,3.5125,NA,33906312,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"321","170124_Smp_Vesicle9312_3","Thymine",2.75,7157363,31593110,"333748",-3.9,"SNFlag",NA,NA,3.5125,NA,33906312,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"322","170124_Smp_Vesicle9313_1","Thymine",2.75,11603708,33748044,"511779",-3.7,"SNFlag",NA,NA,3.5125,NA,33906312,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"323","170124_Smp_Vesicle9313_2","Thymine",2.68,6573677,47429560,"379578",-3.8,"SNFlag",NA,NA,3.5125,NA,33906312,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"324","170124_Smp_Vesicle9313_3","Thymine",2.68,7984466,16094685,"481720",-3.9,"SNFlag",NA,NA,3.5125,NA,33906312,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"325","170124_Smp_Pro9312_A","UDP-glucosamine",12.7,10652239,0,"1088596",3.3,NA,NA,NA,12.475,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",10652239
"326","170124_Smp_Pro9312_B","UDP-glucosamine",12.71,10708860,0,"1064930",3.6,NA,NA,NA,12.475,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",10708860
"327","170124_Smp_Pro9312_C","UDP-glucosamine",12.7,12225041,0,"1238754",3.5,NA,NA,NA,12.475,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",12225041
"328","170124_Smp_Pro9313_A","UDP-glucosamine",12.68,15083028,33588,"1689814",3.3,NA,NA,NA,12.475,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",15083028
"329","170124_Smp_Pro9313_B","UDP-glucosamine",12.66,10911148,0,"1210682",3.7,NA,NA,NA,12.475,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",10911148
"330","170124_Smp_Pro9313_C","UDP-glucosamine",12.68,4352599,0,"482225",3,NA,NA,NA,12.475,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",4352599
"331","170124_Smp_Vesicle9312_1","UDP-glucosamine",17.36,26060,0,"22678",-3.5,NA,NA,"areaminFlag",12.475,"RTFlag",16567,NA,"HILIC","BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"332","170124_Smp_Vesicle9312_2","UDP-glucosamine",22.42,24689,0,"20441",9.1,NA,"ppmFlag","areaminFlag",12.475,"RTFlag",16567,NA,"HILIC","BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"333","170124_Smp_Vesicle9312_3","UDP-glucosamine",12.09,18694,0,"14233",10.1,NA,"ppmFlag","areaminFlag",12.475,NA,16567,NA,"HILIC","BlankFlag","ppmFlag, areaminFlag, BlankFlag",NA
"334","170124_Smp_Vesicle9313_1","UDP-glucosamine",NA,NA,NA,"#N/A",NA,NA,NA,NA,12.475,NA,16567,NA,"HILIC",NA,"",NA
"335","170124_Smp_Vesicle9313_2","UDP-glucosamine",NA,NA,NA,"#N/A",NA,NA,NA,NA,12.475,NA,16567,NA,"HILIC",NA,"",NA
"336","170124_Smp_Vesicle9313_3","UDP-glucosamine",20.55,30607,0,"20485",-3,NA,NA,"areaminFlag",12.475,"RTFlag",16567,NA,"HILIC","BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"337","170124_Smp_Pro9312_A","UDP-glucose",13.52,500490,0,"79801",3.3,NA,NA,NA,13.335,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",500490
"338","170124_Smp_Pro9312_B","UDP-glucose",13.53,311622,0,"81037",2.6,NA,NA,NA,13.335,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",311622
"339","170124_Smp_Pro9312_C","UDP-glucose",13.5,1043038,0,"150543",3.3,NA,NA,NA,13.335,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",1043038
"340","170124_Smp_Pro9313_A","UDP-glucose",13.5,3275933,0,"413286",3,NA,NA,NA,13.335,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",3275933
"341","170124_Smp_Pro9313_B","UDP-glucose",13.47,1386487,0,"160074",2.9,NA,NA,NA,13.335,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",1386487
"342","170124_Smp_Pro9313_C","UDP-glucose",13.5,329612,0,"63495",2.7,NA,NA,NA,13.335,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",329612
"343","170124_Smp_Vesicle9312_1","UDP-glucose",NA,NA,NA,"#N/A",NA,NA,NA,NA,13.335,NA,NA,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC",NA,"",NA
"344","170124_Smp_Vesicle9312_2","UDP-glucose",7.97,10282,0,"10356",0.8,NA,NA,"areaminFlag",13.335,"RTFlag",NA,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC",NA,"areaminFlag, RTFlag, ",NA
"345","170124_Smp_Vesicle9312_3","UDP-glucose",NA,NA,NA,"#N/A",NA,NA,NA,NA,13.335,NA,NA,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC",NA,"",NA
"346","170124_Smp_Vesicle9313_1","UDP-glucose",NA,NA,NA,"#N/A",NA,NA,NA,NA,13.335,NA,NA,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC",NA,"",NA
"347","170124_Smp_Vesicle9313_2","UDP-glucose",NA,NA,NA,"#N/A",NA,NA,NA,NA,13.335,NA,NA,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC",NA,"",NA
"348","170124_Smp_Vesicle9313_3","UDP-glucose",NA,NA,NA,"#N/A",NA,NA,NA,NA,13.335,NA,NA,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC",NA,"",NA
"349","170124_Smp_Pro9312_A","Uracil",4.22,3084222,30341542,"405176",-4.9,"SNFlag",NA,NA,4.245,NA,3130582,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"350","170124_Smp_Pro9312_B","Uracil",4.28,7895443,38953460,"688250",-4.7,"SNFlag",NA,NA,4.245,NA,3130582,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"351","170124_Smp_Pro9312_C","Uracil",4.25,12630535,43633328,"665423",-4.8,"SNFlag",NA,NA,4.245,NA,3130582,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"352","170124_Smp_Pro9313_A","Uracil",4,10599295,67289632,"362301",-4.9,"SNFlag",NA,NA,4.245,NA,3130582,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"353","170124_Smp_Pro9313_B","Uracil",3.76,2697384,34142400,"256633",-4.9,"SNFlag",NA,NA,4.245,NA,3130582,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"354","170124_Smp_Pro9313_C","Uracil",3.38,6845998,42303420,"274116",-5,"SNFlag",NA,NA,4.245,NA,3130582,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC","BlankFlag","SNFlag, BlankFlag",NA
