Hello! Welcome to the world of QE Quality Control! Minimum area for a real peak: 5000. RT flexibility: 0.2. Blank can be this fraction of a sample: 10. S/N ratio: 5. Parts per million flexibility: 4. Processed on: 2020-09-04 14:10:16. 
"","Replicate.Name","Precursor.Ion.Name","Retention.Time","Area","Background","Height","Mass.Error.PPM","SNFlag","ppmFlag","areaminFlag","RT_ref","RTFlag","Blank.Area","Poo.Name","Fraction","BlankFlag","Flags","QC_area"
"235","170128_Smp_Vesicle9312_1","Indole 3 Acetic Acid, D5",4.96,2859772,26842,"350565",0.7,NA,NA,NA,6.185,"RTFlag",2838980,"170128_Poo_Jan25_AqExtracts_FS_3","RPAq","BlankFlag","RTFlag, BlankFlag",NA
"236","170128_Smp_Vesicle9312_2","Indole 3 Acetic Acid, D5",4.96,3065847,0,"351002",0.2,NA,NA,NA,6.185,"RTFlag",2838980,"170128_Poo_Jan25_AqExtracts_FS_3","RPAq","BlankFlag","RTFlag, BlankFlag",NA
"237","170128_Smp_Vesicle9312_3","Indole 3 Acetic Acid, D5",4.94,3134307,0,"335059",0.4,NA,NA,NA,6.185,"RTFlag",2838980,"170128_Poo_Jan25_AqExtracts_FS_3","RPAq","BlankFlag","RTFlag, BlankFlag",NA
"238","170128_Smp_Vesicle9313_1","Indole 3 Acetic Acid, D5",4.96,2766741,0,"324793",0.5,NA,NA,NA,6.185,"RTFlag",2838980,"170128_Poo_Jan25_AqExtracts_FS_3","RPAq","BlankFlag","RTFlag, BlankFlag",NA
"239","170128_Smp_Vesicle9313_2","Indole 3 Acetic Acid, D5",4.96,2976321,28638,"321416",0.4,NA,NA,NA,6.185,"RTFlag",2838980,"170128_Poo_Jan25_AqExtracts_FS_3","RPAq","BlankFlag","RTFlag, BlankFlag",NA
"240","170128_Smp_Vesicle9313_3","Indole 3 Acetic Acid, D5",4.97,3498501,0,"328840",0.4,NA,NA,NA,6.185,"RTFlag",2838980,"170128_Poo_Jan25_AqExtracts_FS_3","RPAq","BlankFlag","RTFlag, BlankFlag",NA
"241","170128_Smp_Pro9312_A","L-Phenylalanine, D8",1.12,7287669,0,"2484534",0.9,NA,NA,NA,3.815,"RTFlag",8668209,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq","BlankFlag","RTFlag, BlankFlag",NA
"242","170128_Smp_Pro9312_B","L-Phenylalanine, D8",1.13,6752489,0,"2331975",1.3,NA,NA,NA,3.815,"RTFlag",8668209,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq","BlankFlag","RTFlag, BlankFlag",NA
"243","170128_Smp_Pro9312_C","L-Phenylalanine, D8",1.13,6339558,84278,"2227705",0.6,NA,NA,NA,3.815,"RTFlag",8668209,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq","BlankFlag","RTFlag, BlankFlag",NA
"244","170128_Smp_Pro9313_A","L-Phenylalanine, D8",1.12,7003668,0,"2411214",1.1,NA,NA,NA,3.815,"RTFlag",8668209,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq","BlankFlag","RTFlag, BlankFlag",NA
"245","170128_Smp_Pro9313_B","L-Phenylalanine, D8",1.13,26734018,0,"8849353",0.8,NA,NA,NA,3.815,"RTFlag",8668209,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq","BlankFlag","RTFlag, BlankFlag",NA
"246","170128_Smp_Pro9313_C","L-Phenylalanine, D8",1.13,6888636,73884,"2424909",0.9,NA,NA,NA,3.815,"RTFlag",8668209,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq","BlankFlag","RTFlag, BlankFlag",NA
"247","170128_Smp_Vesicle9312_1","L-Phenylalanine, D8",1.11,5403265,0,"1658797",1.3,NA,NA,NA,3.815,"RTFlag",8233550,NA,"RPAq","BlankFlag","RTFlag, BlankFlag",NA
"248","170128_Smp_Vesicle9312_2","L-Phenylalanine, D8",1.12,5055638,0,"1610411",1.2,NA,NA,NA,3.815,"RTFlag",8233550,NA,"RPAq","BlankFlag","RTFlag, BlankFlag",NA
"249","170128_Smp_Vesicle9312_3","L-Phenylalanine, D8",1.11,5281479,57500,"1645754",1.2,NA,NA,NA,3.815,"RTFlag",8233550,NA,"RPAq","BlankFlag","RTFlag, BlankFlag",NA
"250","170128_Smp_Vesicle9313_1","L-Phenylalanine, D8",1.12,5377187,64305,"1707152",1.3,NA,NA,NA,3.815,"RTFlag",8233550,NA,"RPAq","BlankFlag","RTFlag, BlankFlag",NA
"251","170128_Smp_Vesicle9313_2","L-Phenylalanine, D8",1.11,5207311,43780,"1685033",0.8,NA,NA,NA,3.815,"RTFlag",8233550,NA,"RPAq","BlankFlag","RTFlag, BlankFlag",NA
"252","170128_Smp_Vesicle9313_3","L-Phenylalanine, D8",1.12,5420643,0,"1742781",1,NA,NA,NA,3.815,"RTFlag",8233550,NA,"RPAq","BlankFlag","RTFlag, BlankFlag",NA
"253","170128_Smp_Pro9312_A","L-Tryptophan, D3",1.94,3761158,35043,"1077138",0.4,NA,NA,NA,1.84,NA,4289298,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq","BlankFlag","BlankFlag",NA
"254","170128_Smp_Pro9312_B","L-Tryptophan, D3",1.94,3408632,0,"966519",0.9,NA,NA,NA,1.84,NA,4289298,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq","BlankFlag","BlankFlag",NA
"255","170128_Smp_Pro9312_C","L-Tryptophan, D3",1.94,3664844,0,"1061109",0.5,NA,NA,NA,1.84,NA,4289298,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq","BlankFlag","BlankFlag",NA
"256","170128_Smp_Pro9313_A","L-Tryptophan, D3",1.93,3475889,46424,"987905",0.4,NA,NA,NA,1.84,NA,4289298,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq","BlankFlag","BlankFlag",NA
"257","170128_Smp_Pro9313_B","L-Tryptophan, D3",1.93,13704426,0,"3840537",0.4,NA,NA,NA,1.84,NA,4289298,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq","BlankFlag","BlankFlag",NA
"258","170128_Smp_Pro9313_C","L-Tryptophan, D3",1.94,3660375,0,"999231",0.6,NA,NA,NA,1.84,NA,4289298,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq","BlankFlag","BlankFlag",NA
"259","170128_Smp_Vesicle9312_1","L-Tryptophan, D3",1.93,2834255,0,"800211",1.1,NA,NA,NA,1.84,NA,3582431,NA,"RPAq","BlankFlag","BlankFlag",NA
"260","170128_Smp_Vesicle9312_2","L-Tryptophan, D3",1.93,2779435,0,"791674",0.9,NA,NA,NA,1.84,NA,3582431,NA,"RPAq","BlankFlag","BlankFlag",NA
"261","170128_Smp_Vesicle9312_3","L-Tryptophan, D3",1.93,2867436,33838,"852755",0.7,NA,NA,NA,1.84,NA,3582431,NA,"RPAq","BlankFlag","BlankFlag",NA
"262","170128_Smp_Vesicle9313_1","L-Tryptophan, D3",1.94,2778470,17455,"818177",0.9,NA,NA,NA,1.84,NA,3582431,NA,"RPAq","BlankFlag","BlankFlag",NA
"263","170128_Smp_Vesicle9313_2","L-Tryptophan, D3",1.93,2662299,0,"731570",0.9,NA,NA,NA,1.84,NA,3582431,NA,"RPAq","BlankFlag","BlankFlag",NA
"264","170128_Smp_Vesicle9313_3","L-Tryptophan, D3",1.93,2721048,0,"745105",1,NA,NA,NA,1.84,NA,3582431,NA,"RPAq","BlankFlag","BlankFlag",NA
"265","170128_Smp_Pro9312_A","Riboflavin-dioxopyrimidine, 13C4, 15N2",4.26,7469826,92713,"3117066",0.9,NA,NA,NA,4.2625,NA,6443505,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq","BlankFlag","BlankFlag",NA
"266","170128_Smp_Pro9312_B","Riboflavin-dioxopyrimidine, 13C4, 15N2",4.26,8066175,139709,"3283421",1.2,NA,NA,NA,4.2625,NA,6443505,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq","BlankFlag","BlankFlag",NA
"267","170128_Smp_Pro9312_C","Riboflavin-dioxopyrimidine, 13C4, 15N2",4.26,7245797,5565,"2648763",0.7,NA,NA,NA,4.2625,NA,6443505,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq","BlankFlag","BlankFlag",NA
"268","170128_Smp_Pro9313_A","Riboflavin-dioxopyrimidine, 13C4, 15N2",4.26,9671799,148515,"3758537",1.2,NA,NA,NA,4.2625,NA,6443505,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq","BlankFlag","BlankFlag",NA
"269","170128_Smp_Pro9313_B","Riboflavin-dioxopyrimidine, 13C4, 15N2",4.26,34617176,217230,"13980442",0.5,NA,NA,NA,4.2625,NA,6443505,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq","BlankFlag","BlankFlag",NA
"270","170128_Smp_Pro9313_C","Riboflavin-dioxopyrimidine, 13C4, 15N2",4.26,8292306,33721,"3208274",0.5,NA,NA,NA,4.2625,NA,6443505,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq","BlankFlag","BlankFlag",NA
"271","170128_Smp_Vesicle9312_1","Riboflavin-dioxopyrimidine, 13C4, 15N2",4.26,10000751,99261,"3847003",1.2,NA,NA,NA,4.2625,NA,7145916,NA,"RPAq","BlankFlag","BlankFlag",NA
"272","170128_Smp_Vesicle9312_2","Riboflavin-dioxopyrimidine, 13C4, 15N2",4.26,8139723,106877,"3209148",1,NA,NA,NA,4.2625,NA,7145916,NA,"RPAq","BlankFlag","BlankFlag",NA
"273","170128_Smp_Vesicle9312_3","Riboflavin-dioxopyrimidine, 13C4, 15N2",4.26,9701057,49167,"3773433",1.1,NA,NA,NA,4.2625,NA,7145916,NA,"RPAq","BlankFlag","BlankFlag",NA
"274","170128_Smp_Vesicle9313_1","Riboflavin-dioxopyrimidine, 13C4, 15N2",4.27,8344536,94425,"3173693",1.2,NA,NA,NA,4.2625,NA,7145916,NA,"RPAq","BlankFlag","BlankFlag",NA
"275","170128_Smp_Vesicle9313_2","Riboflavin-dioxopyrimidine, 13C4, 15N2",4.26,9283674,17054,"3470092",1.1,NA,NA,NA,4.2625,NA,7145916,NA,"RPAq","BlankFlag","BlankFlag",NA
"276","170128_Smp_Vesicle9313_3","Riboflavin-dioxopyrimidine, 13C4, 15N2",4.26,7754073,58891,"3035639",1,NA,NA,NA,4.2625,NA,7145916,NA,"RPAq","BlankFlag","BlankFlag",NA
"277","170128_Smp_Pro9312_A","Tryptamine Hydrochloride, D4",2.38,16410264,0,"4257036",0.6,NA,NA,NA,2.365,NA,18715978,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq","BlankFlag","BlankFlag",NA
"278","170128_Smp_Pro9312_B","Tryptamine Hydrochloride, D4",2.38,15223413,119736,"4068864",1.1,NA,NA,NA,2.365,NA,18715978,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq","BlankFlag","BlankFlag",NA
"279","170128_Smp_Pro9312_C","Tryptamine Hydrochloride, D4",2.38,16518880,80573,"4118004",0.6,NA,NA,NA,2.365,NA,18715978,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq","BlankFlag","BlankFlag",NA
"280","170128_Smp_Pro9313_A","Tryptamine Hydrochloride, D4",2.38,11564628,123594,"3115930",0.8,NA,NA,NA,2.365,NA,18715978,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq","BlankFlag","BlankFlag",NA
"281","170128_Smp_Pro9313_B","Tryptamine Hydrochloride, D4",2.38,52860012,0,"13596786",0.4,NA,NA,NA,2.365,NA,18715978,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq","BlankFlag","BlankFlag",NA
"282","170128_Smp_Pro9313_C","Tryptamine Hydrochloride, D4",2.38,12134216,103780,"3231520",0.7,NA,NA,NA,2.365,NA,18715978,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq","BlankFlag","BlankFlag",NA
"283","170128_Smp_Vesicle9312_1","Tryptamine Hydrochloride, D4",2.39,14702992,53180,"3826520",0.9,NA,NA,NA,2.365,NA,17141392,NA,"RPAq","BlankFlag","BlankFlag",NA
"284","170128_Smp_Vesicle9312_2","Tryptamine Hydrochloride, D4",2.39,13178526,40648,"3309371",0.6,NA,NA,NA,2.365,NA,17141392,NA,"RPAq","BlankFlag","BlankFlag",NA
"285","170128_Smp_Vesicle9312_3","Tryptamine Hydrochloride, D4",2.38,13186445,0,"3649684",0.7,NA,NA,NA,2.365,NA,17141392,NA,"RPAq","BlankFlag","BlankFlag",NA
"286","170128_Smp_Vesicle9313_1","Tryptamine Hydrochloride, D4",2.39,12308679,0,"3154002",1,NA,NA,NA,2.365,NA,17141392,NA,"RPAq","BlankFlag","BlankFlag",NA
"287","170128_Smp_Vesicle9313_2","Tryptamine Hydrochloride, D4",2.39,11249733,108413,"2753241",1.1,NA,NA,NA,2.365,NA,17141392,NA,"RPAq","BlankFlag","BlankFlag",NA
"288","170128_Smp_Vesicle9313_3","Tryptamine Hydrochloride, D4",2.39,12297238,189790,"3229141",0.9,NA,NA,NA,2.365,NA,17141392,NA,"RPAq","BlankFlag","BlankFlag",NA
