Hello! Welcome to the world of QE Quality Control! Minimum area for a real peak: 40000. RT flexibility: 1. Blank can be this fraction of a sample: 10. S/N ratio: 5. Parts per million flexibility: 6. Processed on: 2020-09-04 12:28:36. 
"","Replicate.Name","Precursor.Ion.Name","Retention.Time","Area","Background","Height","Mass.Error.PPM","SNFlag","ppmFlag","areaminFlag","RT_ref","RTFlag","Blank.Area","Poo.Name","Fraction","BlankFlag","Flags","QC_area"
"245","170124_Smp_Pro9313_B","Histidine",11.12,21369338,5191720,"890787",-2.7,"SNFlag",NA,NA,10.8475,NA,179869,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"SNFlag, ",NA
"246","170124_Smp_Pro9313_C","Histidine",11.2,6337238,5871626,"218483",-2.3,"SNFlag",NA,NA,10.8475,NA,179869,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"SNFlag, ",NA
"247","170124_Smp_Vesicle9312_1","Histidine",11.76,139437,2449098,"55667",-1.9,"SNFlag",NA,NA,10.8475,NA,109389,NA,"HILIC","BlankFlag","SNFlag, BlankFlag",NA
"248","170124_Smp_Vesicle9312_2","Histidine",11,1484317,2688985,"108987",-2.2,"SNFlag",NA,NA,10.8475,NA,109389,NA,"HILIC",NA,"SNFlag, ",NA
"249","170124_Smp_Vesicle9312_3","Histidine",11.2,598673,1517582,"45490",-1.3,"SNFlag",NA,NA,10.8475,NA,109389,NA,"HILIC","BlankFlag","SNFlag, BlankFlag",NA
"250","170124_Smp_Vesicle9313_1","Histidine",11.5,97477,462154,"23629",-1.6,"SNFlag",NA,NA,10.8475,NA,109389,NA,"HILIC","BlankFlag","SNFlag, BlankFlag",NA
"251","170124_Smp_Vesicle9313_2","Histidine",11.37,199607,540993,"28700",-1.6,"SNFlag",NA,NA,10.8475,NA,109389,NA,"HILIC","BlankFlag","SNFlag, BlankFlag",NA
"252","170124_Smp_Vesicle9313_3","Histidine",11.59,208509,818926,"20218",-1.6,"SNFlag",NA,NA,10.8475,NA,109389,NA,"HILIC","BlankFlag","SNFlag, BlankFlag",NA
"253","170124_Smp_Pro9312_A","Homocystine",11.95,576000,0,"89063",1.9,NA,NA,NA,12.33,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",576000
"254","170124_Smp_Pro9312_B","Homocystine",11.96,368798,0,"54654",1.7,NA,NA,NA,12.33,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",368798
"255","170124_Smp_Pro9312_C","Homocystine",12.05,616105,0,"103987",2.9,NA,NA,NA,12.33,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",616105
"256","170124_Smp_Pro9313_A","Homocystine",12.06,286440,0,"55520",2.7,NA,NA,NA,12.33,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",286440
"257","170124_Smp_Pro9313_B","Homocystine",12.06,308142,0,"62125",2.3,NA,NA,NA,12.33,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",308142
"258","170124_Smp_Pro9313_C","Homocystine",12.02,193383,0,"39146",2.7,NA,NA,NA,12.33,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",193383
"259","170124_Smp_Vesicle9312_1","Homocystine",10.84,7347,0,"7105",2.9,NA,NA,"areaminFlag",12.33,"RTFlag",4916,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"260","170124_Smp_Vesicle9312_2","Homocystine",11.65,7555,0,"6383",0.1,NA,NA,"areaminFlag",12.33,NA,4916,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","areaminFlag, BlankFlag",NA
"261","170124_Smp_Vesicle9312_3","Homocystine",NA,NA,NA,"#N/A",NA,NA,NA,NA,12.33,NA,4916,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC",NA,"",NA
"262","170124_Smp_Vesicle9313_1","Homocystine",NA,NA,NA,"#N/A",NA,NA,NA,NA,12.33,NA,4916,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC",NA,"",NA
"263","170124_Smp_Vesicle9313_2","Homocystine",11.87,5665,0,"3525",6.6,NA,"ppmFlag","areaminFlag",12.33,NA,4916,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","ppmFlag, areaminFlag, BlankFlag",NA
"264","170124_Smp_Vesicle9313_3","Homocystine",12.83,6236,0,"4513",1.3,NA,NA,"areaminFlag",12.33,NA,4916,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","areaminFlag, BlankFlag",NA
"265","170124_Smp_Pro9312_A","Homoserine",10.68,17929992,458234,"2152452",-2.4,NA,NA,NA,10.2975,NA,105972,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",17929992
"266","170124_Smp_Pro9312_B","Homoserine",10.67,19978688,357634,"2408126",-2.5,NA,NA,NA,10.2975,NA,105972,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",19978688
"267","170124_Smp_Pro9312_C","Homoserine",10.7,19318404,397947,"2344697",-2.6,NA,NA,NA,10.2975,NA,105972,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",19318404
"268","170124_Smp_Pro9313_A","Homoserine",10.7,61938840,1771273,"7921455",-2.6,NA,NA,NA,10.2975,NA,105972,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",61938840
"269","170124_Smp_Pro9313_B","Homoserine",10.68,39960928,920342,"4752918",-2.5,NA,NA,NA,10.2975,NA,105972,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",39960928
"270","170124_Smp_Pro9313_C","Homoserine",10.68,14016222,102517,"1619902",-2.7,NA,NA,NA,10.2975,NA,105972,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",14016222
"271","170124_Smp_Vesicle9312_1","Homoserine",11.31,100110,0,"17353",-2,NA,NA,NA,10.2975,"RTFlag",169560,NA,"HILIC","BlankFlag","RTFlag, BlankFlag",NA
"272","170124_Smp_Vesicle9312_2","Homoserine",11.32,110260,17592,"11541",-2.2,NA,NA,NA,10.2975,"RTFlag",169560,NA,"HILIC","BlankFlag","RTFlag, BlankFlag",NA
"273","170124_Smp_Vesicle9312_3","Homoserine",11.33,77365,3872,"12026",-1.5,NA,NA,NA,10.2975,"RTFlag",169560,NA,"HILIC","BlankFlag","RTFlag, BlankFlag",NA
"274","170124_Smp_Vesicle9313_1","Homoserine",11.32,65122,0,"11676",-1.5,NA,NA,NA,10.2975,"RTFlag",169560,NA,"HILIC","BlankFlag","RTFlag, BlankFlag",NA
"275","170124_Smp_Vesicle9313_2","Homoserine",11.25,127093,5467,"20884",-1.7,NA,NA,NA,10.2975,NA,169560,NA,"HILIC","BlankFlag","BlankFlag",NA
"276","170124_Smp_Vesicle9313_3","Homoserine",11.25,147065,34624,"18499",-2,"SNFlag",NA,NA,10.2975,NA,169560,NA,"HILIC","BlankFlag","SNFlag, BlankFlag",NA
"277","170124_Smp_Pro9312_A","Isoleucine",8.18,4767852,58084248,"515777",-3.2,"SNFlag",NA,NA,7.7625,NA,5100103,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"278","170124_Smp_Pro9312_B","Isoleucine",7.89,23442644,91405480,"1405433",-3.4,"SNFlag",NA,NA,7.7625,NA,5100103,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"279","170124_Smp_Pro9312_C","Isoleucine",7.95,29099430,99194080,"1458353",-3.3,"SNFlag",NA,NA,7.7625,NA,5100103,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"280","170124_Smp_Pro9313_A","Isoleucine",7.87,48887168,105248784,"3207420",-2.9,"SNFlag",NA,NA,7.7625,NA,5100103,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"281","170124_Smp_Pro9313_B","Isoleucine",7.89,23072680,95076816,"1727077",-3.2,"SNFlag",NA,NA,7.7625,NA,5100103,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"282","170124_Smp_Pro9313_C","Isoleucine",7.86,3821833,85008120,"532646",-3.4,"SNFlag",NA,NA,7.7625,NA,5100103,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"283","170124_Smp_Vesicle9312_1","Isoleucine",8.14,2819128,39938972,"345254",-3.6,"SNFlag",NA,NA,7.7625,NA,3908316,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"284","170124_Smp_Vesicle9312_2","Isoleucine",8.03,1070457,28732416,"262678",-3.2,"SNFlag",NA,NA,7.7625,NA,3908316,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"285","170124_Smp_Vesicle9312_3","Isoleucine",8.08,1083511,29389876,"210937",-3,"SNFlag",NA,NA,7.7625,NA,3908316,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"286","170124_Smp_Vesicle9313_1","Isoleucine",8.18,1138221,18508304,"368335",-3.5,"SNFlag",NA,NA,7.7625,NA,3908316,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"287","170124_Smp_Vesicle9313_2","Isoleucine",8.07,902640,27368376,"249570",-2.9,"SNFlag",NA,NA,7.7625,NA,3908316,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"288","170124_Smp_Vesicle9313_3","Isoleucine",8.2,3671833,45822712,"415339",-3.6,"SNFlag",NA,NA,7.7625,NA,3908316,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"289","170124_Smp_Pro9312_A","Leucine",7.56,13729684,71581760,"1097508",-3.5,"SNFlag",NA,NA,7.3725,NA,4701033,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"290","170124_Smp_Pro9312_B","Leucine",7.51,15064765,108677384,"1069598",-3.3,"SNFlag",NA,NA,7.3725,NA,4701033,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"291","170124_Smp_Pro9312_C","Leucine",7.56,9553055,125157016,"704806",-3.4,"SNFlag",NA,NA,7.3725,NA,4701033,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"292","170124_Smp_Pro9313_A","Leucine",7.48,87127656,111712784,"6163949",-3.3,"SNFlag",NA,NA,7.3725,NA,4701033,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"SNFlag, ",NA
"293","170124_Smp_Pro9313_B","Leucine",7.51,63622236,81064512,"3878232",-3.4,"SNFlag",NA,NA,7.3725,NA,4701033,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"SNFlag, ",NA
"294","170124_Smp_Pro9313_C","Leucine",7.48,75637728,94734088,"3141831",-3.4,"SNFlag",NA,NA,7.3725,NA,4701033,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"SNFlag, ",NA
"295","170124_Smp_Vesicle9312_1","Leucine",7.65,1524533,23237946,"441511",-3.6,"SNFlag",NA,NA,7.3725,NA,4239100,NA,"HILIC","BlankFlag","SNFlag, BlankFlag",NA
"296","170124_Smp_Vesicle9312_2","Leucine",7.6,1287003,21358326,"308914",-3.5,"SNFlag",NA,NA,7.3725,NA,4239100,NA,"HILIC","BlankFlag","SNFlag, BlankFlag",NA
"297","170124_Smp_Vesicle9312_3","Leucine",10.62,21905168,17305550,"1345996",-2.8,"SNFlag",NA,NA,7.3725,"RTFlag",4239100,NA,"HILIC","BlankFlag","SNFlag, RTFlag, BlankFlag",NA
"298","170124_Smp_Vesicle9313_1","Leucine",7.57,1343088,32355424,"282360",-3.3,"SNFlag",NA,NA,7.3725,NA,4239100,NA,"HILIC","BlankFlag","SNFlag, BlankFlag",NA
"299","170124_Smp_Vesicle9313_2","Leucine",10.52,19516286,14504070,"1232855",-2.9,"SNFlag",NA,NA,7.3725,"RTFlag",4239100,NA,"HILIC","BlankFlag","SNFlag, RTFlag, BlankFlag",NA
"300","170124_Smp_Vesicle9313_3","Leucine",7.68,2768218,49463352,"291166",-3.3,"SNFlag",NA,NA,7.3725,NA,4239100,NA,"HILIC","BlankFlag","SNFlag, BlankFlag",NA
"301","170124_Smp_Pro9312_A","Lysine",18.25,15013445,2218382,"634285",-3.6,NA,NA,NA,18.5,NA,116215,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC",NA,"",15013445
"302","170124_Smp_Pro9312_B","Lysine",18.3,14473598,3025345,"570986",-3.7,"SNFlag",NA,NA,18.5,NA,116215,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC",NA,"SNFlag, ",NA
"303","170124_Smp_Pro9312_C","Lysine",18.3,12516642,2318991,"533710",-4,NA,NA,NA,18.5,NA,116215,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC",NA,"",12516642
"304","170124_Smp_Pro9313_A","Lysine",18.25,18242528,2984622,"760833",-3.7,NA,NA,NA,18.5,NA,116215,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC",NA,"",18242528
"305","170124_Smp_Pro9313_B","Lysine",18.25,10121111,2776357,"405472",-3.6,"SNFlag",NA,NA,18.5,NA,116215,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC",NA,"SNFlag, ",NA
"306","170124_Smp_Pro9313_C","Lysine",18.25,5250894,2184036,"229753",-4,"SNFlag",NA,NA,18.5,NA,116215,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC",NA,"SNFlag, ",NA
"307","170124_Smp_Vesicle9312_1","Lysine",17.79,1057314,993440,"58722",-4,"SNFlag",NA,NA,18.5,NA,2030371,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"308","170124_Smp_Vesicle9312_2","Lysine",17.31,644930,1463646,"20183",-4,"SNFlag",NA,NA,18.5,"RTFlag",2030371,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","SNFlag, RTFlag, BlankFlag",NA
"309","170124_Smp_Vesicle9312_3","Lysine",17.82,680512,471271,"32983",-3.6,"SNFlag",NA,NA,18.5,NA,2030371,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"310","170124_Smp_Vesicle9313_1","Lysine",18.01,884127,887524,"33711",-3.9,"SNFlag",NA,NA,18.5,NA,2030371,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"311","170124_Smp_Vesicle9313_2","Lysine",17.43,1041333,858375,"25497",-3.6,"SNFlag",NA,NA,18.5,"RTFlag",2030371,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","SNFlag, RTFlag, BlankFlag",NA
"312","170124_Smp_Vesicle9313_3","Lysine",17.6,545295,460078,"61021",-3.9,"SNFlag",NA,NA,18.5,NA,2030371,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"313","170124_Smp_Pro9312_A","Methionine",7.95,7900102,0,"327066",-2.7,NA,NA,NA,7.68,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",7900102
"314","170124_Smp_Pro9312_B","Methionine",7.97,12474962,0,"464383",-3.1,NA,NA,NA,7.68,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",12474962
"315","170124_Smp_Pro9312_C","Methionine",8,8588139,0,"296521",-3,NA,NA,NA,7.68,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",8588139
"316","170124_Smp_Pro9313_A","Methionine",8.11,2130453,0,"240153",-2.2,NA,NA,NA,7.68,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",2130453
"317","170124_Smp_Pro9313_B","Methionine",8.08,877544,0,"188929",-2.1,NA,NA,NA,7.68,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",877544
"318","170124_Smp_Pro9313_C","Methionine",8.13,203026,0,"55547",-2,NA,NA,NA,7.68,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",203026
"319","170124_Smp_Vesicle9312_1","Methionine",NA,NA,NA,"#N/A",NA,NA,NA,NA,7.68,NA,NA,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC",NA,"",NA
"320","170124_Smp_Vesicle9312_2","Methionine",NA,NA,NA,"#N/A",NA,NA,NA,NA,7.68,NA,NA,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC",NA,"",NA
"321","170124_Smp_Vesicle9312_3","Methionine",NA,NA,NA,"#N/A",NA,NA,NA,NA,7.68,NA,NA,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC",NA,"",NA
"322","170124_Smp_Vesicle9313_1","Methionine",NA,NA,NA,"#N/A",NA,NA,NA,NA,7.68,NA,NA,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC",NA,"",NA
"323","170124_Smp_Vesicle9313_2","Methionine",NA,NA,NA,"#N/A",NA,NA,NA,NA,7.68,NA,NA,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC",NA,"",NA
"324","170124_Smp_Vesicle9313_3","Methionine",NA,NA,NA,"#N/A",NA,NA,NA,NA,7.68,NA,NA,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC",NA,"",NA
"325","170124_Smp_Pro9312_A","Methionine Sulfoxide",10.16,8129447,0,"958443",-2.3,NA,NA,NA,9.68,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",8129447
"326","170124_Smp_Pro9312_B","Methionine Sulfoxide",10.17,13770114,0,"1633596",-2.4,NA,NA,NA,9.68,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",13770114
"327","170124_Smp_Pro9312_C","Methionine Sulfoxide",10.19,11165202,0,"1317499",-2.5,NA,NA,NA,9.68,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",11165202
"328","170124_Smp_Pro9313_A","Methionine Sulfoxide",10.19,4621069,0,"635593",-2.3,NA,NA,NA,9.68,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",4621069
"329","170124_Smp_Pro9313_B","Methionine Sulfoxide",10.13,537632,0,"95172",-1.5,NA,NA,NA,9.68,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",537632
"330","170124_Smp_Pro9313_C","Methionine Sulfoxide",10.17,355548,0,"75747",-1.7,NA,NA,NA,9.68,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",355548
"331","170124_Smp_Vesicle9312_1","Methionine Sulfoxide",9.68,12369,0,"11259",-3.9,NA,NA,"areaminFlag",9.68,NA,57307,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC","BlankFlag","areaminFlag, BlankFlag",NA
"332","170124_Smp_Vesicle9312_2","Methionine Sulfoxide",9.82,11867,0,"10318",-2.5,NA,NA,"areaminFlag",9.68,NA,57307,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC","BlankFlag","areaminFlag, BlankFlag",NA
"333","170124_Smp_Vesicle9312_3","Methionine Sulfoxide",10.32,29624,0,"10253",-1.1,NA,NA,"areaminFlag",9.68,NA,57307,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC","BlankFlag","areaminFlag, BlankFlag",NA
"334","170124_Smp_Vesicle9313_1","Methionine Sulfoxide",10.4,11740,0,"11488",-3.4,NA,NA,"areaminFlag",9.68,NA,57307,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC","BlankFlag","areaminFlag, BlankFlag",NA
"335","170124_Smp_Vesicle9313_2","Methionine Sulfoxide",9.86,9543,0,"6220",-2.7,NA,NA,"areaminFlag",9.68,NA,57307,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC","BlankFlag","areaminFlag, BlankFlag",NA
"336","170124_Smp_Vesicle9313_3","Methionine Sulfoxide",10.07,9006,0,"5419",-0.9,NA,NA,"areaminFlag",9.68,NA,57307,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC","BlankFlag","areaminFlag, BlankFlag",NA
"337","170124_Smp_Pro9312_A","Muramic Acid",12.06,59114732,866288,"5245344",-2.5,NA,NA,NA,10.785,"RTFlag",124584,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"RTFlag, ",NA
"338","170124_Smp_Pro9312_B","Muramic Acid",12.08,72083248,317676,"6538343",-2.6,NA,NA,NA,10.785,"RTFlag",124584,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"RTFlag, ",NA
"339","170124_Smp_Pro9312_C","Muramic Acid",12.11,70033504,1188632,"6371269",-2.7,NA,NA,NA,10.785,"RTFlag",124584,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"RTFlag, ",NA
"340","170124_Smp_Pro9313_A","Muramic Acid",12.11,60620444,281813,"4421846",-2.2,NA,NA,NA,10.785,"RTFlag",124584,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"RTFlag, ",NA
"341","170124_Smp_Pro9313_B","Muramic Acid",12.06,32739240,434368,"2121128",-2.3,NA,NA,NA,10.785,"RTFlag",124584,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"RTFlag, ",NA
"342","170124_Smp_Pro9313_C","Muramic Acid",12.05,9284237,0,"610601",-2.4,NA,NA,NA,10.785,"RTFlag",124584,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"RTFlag, ",NA
"343","170124_Smp_Vesicle9312_1","Muramic Acid",11.09,64890,0,"23444",2.2,NA,NA,NA,10.785,NA,89072,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","BlankFlag",NA
"344","170124_Smp_Vesicle9312_2","Muramic Acid",11.11,85061,0,"14995",2.2,NA,NA,NA,10.785,NA,89072,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","BlankFlag",NA
"345","170124_Smp_Vesicle9312_3","Muramic Acid",11.07,75915,0,"17751",3.4,NA,NA,NA,10.785,NA,89072,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","BlankFlag",NA
"346","170124_Smp_Vesicle9313_1","Muramic Acid",6.63,186037,0,"17069",3,NA,NA,NA,10.785,"RTFlag",89072,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","RTFlag, BlankFlag",NA
"347","170124_Smp_Vesicle9313_2","Muramic Acid",11.09,66696,0,"9161",3,NA,NA,NA,10.785,NA,89072,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","BlankFlag",NA
"348","170124_Smp_Vesicle9313_3","Muramic Acid",11.01,17594,0,"8133",1.9,NA,NA,"areaminFlag",10.785,NA,89072,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","areaminFlag, BlankFlag",NA
"349","170124_Smp_Pro9312_A","N(e)-Acetyl-Lysine",11.81,7608776,0,"808993",-3,NA,NA,NA,12.04,NA,87651,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",7608776
"350","170124_Smp_Pro9312_B","N(e)-Acetyl-Lysine",11.83,9839135,0,"1033435",-2.9,NA,NA,NA,12.04,NA,87651,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",9839135
"351","170124_Smp_Pro9312_C","N(e)-Acetyl-Lysine",11.83,9426192,0,"914897",-3.3,NA,NA,NA,12.04,NA,87651,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",9426192
"352","170124_Smp_Pro9313_A","N(e)-Acetyl-Lysine",11.84,9286843,0,"827097",-3,NA,NA,NA,12.04,NA,87651,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",9286843
"353","170124_Smp_Pro9313_B","N(e)-Acetyl-Lysine",11.79,6700560,0,"579176",-3.2,NA,NA,NA,12.04,NA,87651,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",6700560
"354","170124_Smp_Pro9313_C","N(e)-Acetyl-Lysine",11.82,3348048,0,"283699",-2.8,NA,NA,NA,12.04,NA,87651,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",3348048
"355","170124_Smp_Vesicle9312_1","N(e)-Acetyl-Lysine",7.93,162388,0,"13849",-2.9,NA,NA,NA,12.04,"RTFlag",157895,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","RTFlag, BlankFlag",NA
"356","170124_Smp_Vesicle9312_2","N(e)-Acetyl-Lysine",7.46,112351,0,"11501",-3.2,NA,NA,NA,12.04,"RTFlag",157895,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","RTFlag, BlankFlag",NA
"357","170124_Smp_Vesicle9312_3","N(e)-Acetyl-Lysine",7.87,102914,0,"18969",-3.2,NA,NA,NA,12.04,"RTFlag",157895,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","RTFlag, BlankFlag",NA
"358","170124_Smp_Vesicle9313_1","N(e)-Acetyl-Lysine",7.64,162022,0,"22397",-3.1,NA,NA,NA,12.04,"RTFlag",157895,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","RTFlag, BlankFlag",NA
"359","170124_Smp_Vesicle9313_2","N(e)-Acetyl-Lysine",7.68,109196,0,"26950",-2.3,NA,NA,NA,12.04,"RTFlag",157895,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","RTFlag, BlankFlag",NA
"360","170124_Smp_Vesicle9313_3","N(e)-Acetyl-Lysine",9.66,18758,0,"6822",-1.5,NA,NA,"areaminFlag",12.04,"RTFlag",157895,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"361","170124_Smp_Pro9312_A","Proline",9.46,102129168,1602504,"8153159",-2.6,NA,NA,NA,9.3925,NA,1087252,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC",NA,"",102129168
"362","170124_Smp_Pro9312_B","Proline",9.44,107938464,1870800,"9085161",-2.4,NA,NA,NA,9.3925,NA,1087252,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC",NA,"",107938464
"363","170124_Smp_Pro9312_C","Proline",9.46,82596056,1031694,"6462718",-2.5,NA,NA,NA,9.3925,NA,1087252,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC",NA,"",82596056
"364","170124_Smp_Pro9313_A","Proline",9.46,160703424,1741485,"12604306",-2.2,NA,NA,NA,9.3925,NA,1087252,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC",NA,"",160703424
"365","170124_Smp_Pro9313_B","Proline",9.44,119147528,1625378,"9692586",-2.3,NA,NA,NA,9.3925,NA,1087252,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC",NA,"",119147528
"366","170124_Smp_Pro9313_C","Proline",9.44,38798508,646944,"3003142",-2.7,NA,NA,NA,9.3925,NA,1087252,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC",NA,"",38798508
"367","170124_Smp_Vesicle9312_1","Proline",9.54,362365,24829,"44401",-2.6,NA,NA,NA,9.3925,NA,601317,NA,"HILIC","BlankFlag","BlankFlag",NA
"368","170124_Smp_Vesicle9312_2","Proline",9.43,2182041,0,"122382",-2.7,NA,NA,NA,9.3925,NA,601317,NA,"HILIC","BlankFlag","BlankFlag",NA
